ind_id,alt,added_isvar1,added_isvar2,added_isvar3,added_fixed1,added_fixed2,added_fixed3,added_random1,added_random2,added_random3,constant,group,Y
1,1,15.69918378916666,19.745842490902376,32.288967425030016,1.315560709235966,1.3801607509056302,0.6257427709158904,1.1334316253973324,1.189163973058216,1.0158523159406505,1,1.0,0
1,1,70.22100424924457,68.70819565903975,42.69022410338073,1.9774032142297842,1.8942307309635185,1.182844000416201,1.9865788278064276,1.1090749226656003,0.7648257027851388,1,1.0,0
1,1,26.14782663912485,11.305198633501911,46.02787731486333,1.8527074915376547,3.071495625258602,1.056468230194686,1.5555168915685715,0.6068419816903314,1.2745244038571373,1,1.0,0
1,1,45.17129080114671,96.30104207247294,11.558597662599768,1.9716932021157296,1.5395821683367295,0.6152962613716677,1.072913382889142,0.44566358400324296,0.6121857819484492,1,1.0,0
1,1,40.80652648079488,23.792920046744136,5.904082423844659,1.6834190136672933,2.645850905203348,0.2387695427970914,1.5109847850793068,0.5203080354107885,1.1114636168026435,1,1.0,0
2,1,61.15412111133994,53.17932748281955,57.0743403919851,2.6885720718706194,0.7743923331532752,0.9831359756256179,2.133365920815754,0.6601477511037773,1.5854534135271101,1,1.0,0
2,1,58.30806040810626,91.83376361716742,20.337326225560382,1.9029532747747855,1.8552714787738276,0.15999363086778684,1.4986470388196174,0.5181792616339876,1.0798545814840605,1,1.0,0
2,1,21.450887061638646,68.04948140301825,76.87653783640894,3.0454204326430956,2.500720330424514,1.0424382132151013,1.8077464612669982,0.4452062308614071,1.900309846829206,1,1.0,0
2,1,18.87731000040771,98.60106735474427,84.88835634658058,2.0072116167608405,2.001992125125707,1.011705436256816,1.0593043884622975,0.04692360349383373,0.9030960181561667,1,1.0,0
2,1,70.20979739276623,36.744076461773076,53.485047850187996,1.8408248865748666,1.8708540075983098,0.5635904127592771,1.0368193083265251,0.7960123139393577,1.2755749789426856,1,1.0,0
3,1,47.081766984014216,41.74998103025915,55.55947756159362,1.1008488220909833,2.380859670909807,0.30030408662373675,1.5071007609449798,1.6677623559894843,1.7352775995149137,1,1.0,0
3,1,48.50528688399014,27.467242266439797,45.671314155701346,1.967660937511656,1.2370522073017085,0.8876986668197338,1.3831974079894285,0.3550090969791804,1.7399724037090718,1,1.0,0
3,1,10.11543888193389,94.05579612855915,28.760572917524307,1.5431998591187166,2.9321435791582635,-0.018585218405542836,1.6692020695581342,1.308615015313581,1.657269570698976,1,1.0,0
3,1,36.01861126670636,84.35070795779913,94.26965223665746,0.9309680338409392,1.9324472172129517,0.5522698515188086,1.344460235066733,0.06660108726578684,2.4447948323859094,1,1.0,0
3,1,2.78911059065885,1.1155981770063383,47.40262877965258,2.195907422225367,1.8177246871049502,0.9854411717656613,1.603547295328834,-0.07703017315214844,1.351509447934384,1,1.0,0
4,1,23.742654139599683,87.57871584825916,72.81136248478322,1.916671130364385,2.1652185694149497,0.24154570021024824,1.1935856098193027,-0.14367821303195794,0.7936753836061083,1,1.0,0
4,1,55.889056799313366,27.308855643532326,20.443190193789484,2.351106440282562,1.483444381721573,1.6813456538539593,1.3912223950849643,0.35970627297781366,1.278842630463228,1,1.0,0
4,1,20.32178152631996,9.946669452029312,80.09759183694837,2.5134748582429274,1.2248648470364276,-0.26724622261897313,0.15300264229980254,-0.5877957041095482,0.940742389320929,1,1.0,0
4,1,56.83353297739653,98.36002789995025,30.002074253035417,2.2316980812672758,2.1665833558020178,0.5377562555745105,1.5367603061657915,-0.002448070553957682,0.7574132090585963,1,1.0,0
4,1,84.68287180115038,66.18069951932705,69.09570695888381,1.7224309447851776,1.6419069314112338,0.5579728573042363,0.6825737369872642,1.0937356168986825,0.9841846768332597,1,1.0,0
5,1,84.08784097071911,39.205416782979285,78.88021907292139,2.168285559948561,2.1528086398464286,-1.0658059382278404,1.083665365231982,0.5747851452559906,1.0055016445231475,1,1.0,0
5,1,43.80053238217829,97.42314170986867,64.93345641730627,2.3201130568451065,2.1320389999941027,0.6074131983737197,1.0756400842131872,0.6733937800181387,1.4144648106373165,1,1.0,0
5,1,69.70605281770722,54.1396458108195,61.95778406960063,1.9629541542739455,1.85671052657887,0.29808032887656266,2.0079370268960615,0.7403569388755373,1.2367877777235092,1,1.0,0
5,1,90.94752201797787,37.56046013627008,29.37434251621387,1.817650109757423,1.1946076781466406,0.4331322443048197,1.1146507961140368,0.28354096646224214,1.611013614082252,1,1.0,0
5,1,32.96960766925212,76.51308314946574,83.17184596137821,1.804093402607942,1.210892374470018,0.6133256313207076,1.3566205170388628,0.31434905800810864,1.0324682352964303,1,1.0,0
6,1,18.556862717650645,17.440388588480225,79.11169570649417,2.1214539618120516,1.9866363567961727,0.24956692012068366,0.35241187048495826,0.13573201400419987,2.0284782065147557,1,2.0,0
6,1,23.302722625556783,26.061840429184013,74.33594903061518,2.4513795931271325,1.6598312263385238,0.44745177729127544,0.3701715559604257,0.5099541725260937,1.1138524693898417,1,2.0,0
6,1,83.35070667638142,46.527392827659675,37.67672080603345,2.200320688269241,1.88571604960981,0.6233711199558689,0.831970243321736,0.7934196895047654,1.3926267031730537,1,2.0,0
6,1,1.0581068094188684,4.9389857604098975,48.31735029472658,3.2267554514769903,1.8819979458224865,0.44198658541263103,0.7771503186139795,0.05454909596024882,1.2296432614623827,1,2.0,0
6,1,25.60306246339843,73.91545484874746,49.886023358586094,2.878450568680255,1.5143696743847563,0.4060101721563782,1.4906447437676753,1.4807364659250526,2.5268009907632,1,2.0,0
7,1,17.080411754668557,22.54713706105578,90.40575450807319,2.2667491304133525,2.2768581516777178,1.005813485404258,1.342788261454704,0.4275400625391419,1.0761619932702566,1,2.0,0
7,1,1.5414290506054917,75.94939901498869,75.47600821233253,2.4048093179410843,2.506964887528748,0.7602336870758574,1.1391743205974552,1.3537898538956814,0.356349067155758,1,2.0,0
7,1,26.5612096558409,10.008935932987406,29.869041765642724,1.667386582781552,1.9669918908467823,0.6117243185316614,1.0808111453472315,0.4045670239728082,2.0097854083830042,1,2.0,0
7,1,82.7283144282565,2.873411682469462,14.653178534237576,2.4131927926281964,1.8146616712626302,1.1019571056618374,1.2909795698949325,0.3960122839895326,1.7613653614482998,1,2.0,0
7,1,83.4579561834944,40.267421419448034,28.080977848190393,1.2398848796038413,2.053818975241524,0.15095581625521615,1.1847145707359272,0.2907206468665007,0.8165171116874304,1,2.0,0
8,1,86.87513770775524,10.083266099347998,51.3078581173831,1.6290133670615337,1.7436894818356237,0.7526823582383796,0.5005591970225741,0.8284257468440405,1.4640107637241742,1,2.0,0
8,1,99.33149001167553,89.7158171303511,18.442271330100013,1.9732726891335746,1.7644881825372223,1.099225379676782,1.9400487382826277,0.7246609601362868,0.8359641080731935,1,2.0,0
8,1,5.004751439001409,32.278759768670774,69.84123465431492,3.042662460020571,2.711192836575118,1.1471980048489834,0.952939970043089,-0.24523820105103478,1.1755766039267714,1,2.0,0
8,1,10.9039507342926,54.781742695665436,44.58517207886633,1.143233641619639,1.6214138394837891,1.1674233545059625,0.3484159866502431,0.7868773307701855,0.8966583225542641,1,2.0,0
8,1,1.6116987870649857,14.328470827457984,95.29000545334078,1.499423170968481,1.424611160555202,0.4479174174691877,0.9194288296720019,0.46627232392003926,0.7990685638026845,1,2.0,0
9,1,88.36764470965234,55.87245148374615,80.1169389759588,1.1546825714856412,1.5980343258391385,-0.00041695618465242834,1.345394503819854,0.8805181651894646,1.5610487139584541,1,2.0,0
9,1,20.085905886367794,22.990895861135463,86.4886681417674,1.8382633295839694,1.7782970492900805,0.21200106937398006,2.213054304938282,0.34423136280056427,1.1674874345033666,1,2.0,0
9,1,43.598383768777026,25.90223989977852,12.82827432361604,2.2513587193391693,2.0543601982175486,0.5724790145194003,1.8291861640220195,0.9526046462027462,1.208297226502363,1,2.0,0
9,1,60.95720053286095,8.67371392562315,82.69946850756968,2.6387341554207104,2.9818408512673975,0.7226450114926921,0.9559016649434438,0.3164652726966138,0.848887650267843,1,2.0,0
9,1,81.03022089258293,82.43421921382863,34.10484643965379,2.5572431682054404,2.2110610386954477,0.35861556957748403,1.4446796896838352,0.37396293313361295,0.8721580787852765,1,2.0,0
10,1,93.50025576797249,31.566518966313208,40.68423428404898,2.084923095032018,1.825683309314892,0.9122411434723683,1.6442565734945225,0.7715187279848587,0.88134327818267,1,2.0,0
10,1,75.08300926417215,75.07201726487042,12.019029993231856,1.7514195752524033,0.818496210737692,0.24038358825990414,1.435959647020391,0.8979937680162305,0.9539709120200888,1,2.0,0
10,1,3.6434017857604806,46.38408927080149,21.156417383818837,2.3290768950525877,1.8832239635322854,0.3576816379718778,1.4535710052293498,0.8150329442079056,1.6287226956199223,1,2.0,0
10,1,80.44018171432792,34.97358821365917,8.612964718948756,1.8256347116118166,1.0684468032814443,0.7984801016774046,1.2102982036541108,-0.1932521293002789,0.7785633113816124,1,2.0,0
10,1,98.4767858932766,10.0523350100843,35.90189649122964,1.9880338813101053,2.3855434286545654,1.068185206929853,1.9942625808331629,0.644603300025745,0.9291025351355483,1,2.0,0
11,1,53.10045370511731,9.489257295299137,21.306909821492514,1.9256666517809233,2.312872780963183,-0.0912065258057917,1.2167336170486112,0.17774248917190294,1.4996477201134006,1,3.0,0
11,1,95.85076643944554,46.74053323187528,27.502763240467164,2.276664927645643,0.7659296155466906,0.4087154164755218,1.4059542354435006,0.38964457217963455,0.07536811137675015,1,3.0,0
11,1,43.286723459544696,59.86005924021356,96.34090028913975,2.2261145822806148,1.7660339786705637,0.9659019759261465,2.2154790398817936,1.035740148859981,1.9937220764053873,1,3.0,0
11,1,79.70943726557684,78.64371203134802,36.01276794338754,1.8120870681700567,1.7417484232381777,0.4766707210960678,1.7787161115781855,0.4671371620998753,1.4186456366266562,1,3.0,0
11,1,51.28203025388568,25.62271312192609,17.54802747268411,2.761017396601875,0.69162396969805,0.17822966831893056,1.5252263409568008,1.1092664760543882,1.9395621888743255,1,3.0,0
12,1,17.390563820471993,88.2383145179193,19.841577867895744,2.8423156167393984,2.0330369852950065,1.236380947978404,1.2336629036056233,0.6575400640854231,-0.26768203140714864,1,3.0,0
12,1,94.60019681507832,1.7635690795580583,28.988425728172185,1.9427393701710458,1.704698829061551,0.8201450002291901,1.2230450672539455,0.02057056267940649,0.5815856118901375,1,3.0,0
12,1,89.62670274645276,56.104102568848546,99.51389125201752,1.6835136037491365,1.8796679145345145,-0.7970535164363696,1.1198222696478526,0.5770017278911638,1.4544877415592836,1,3.0,0
12,1,4.467912430485521,42.62093668361583,89.69550577372782,1.87333097386254,2.7124425520428805,1.0552202897091156,1.1400678563663798,0.5968838462760742,0.961429088137472,1,3.0,0
12,1,36.4692322221083,81.07902021484728,81.26385740816349,1.23211922024496,1.8468345459258921,0.4237919932191955,1.25202257518625,-0.17982615167310245,1.1761352254927009,1,3.0,0
13,1,11.276639503423558,49.57426658950409,31.615581303399274,1.803942692952488,1.06132985522596,0.6047341824189155,0.4169132878251829,0.3418299441590186,1.5565190946875427,1,3.0,0
13,1,3.984025373490707,98.08604867072516,14.613933639318388,2.5877806903142218,1.770199477239593,0.13559823845228913,1.0806948725335153,0.09692176815795661,1.5948708381172563,1,3.0,0
13,1,8.038858677173366,4.198319876047563,11.24163060423431,1.6514309036830328,1.4268258344153106,1.231180959791255,0.5641800161974152,0.16428858007925484,0.5103308212346986,1,3.0,0
13,1,87.15548387357045,7.815833189800281,7.614848231474847,2.320167508652866,1.4133591011706945,0.67273734748343,1.2945061871092234,0.41377343846065,1.2982844486119882,1,3.0,0
13,1,86.60690375601811,13.551797613898476,61.91104961346002,2.4969980796417954,2.3358718643650027,1.1315787431163633,0.8433805604106835,0.1725019003225206,1.4984868858398466,1,3.0,0
14,1,88.04733828208515,98.3774181259757,56.88086630037725,1.751581938538901,1.412107269610914,0.1931002256223766,0.48650261852576604,-0.26580987977712545,1.2129393712302623,1,3.0,0
14,1,26.6296995381073,49.003854923846646,78.85874543071752,2.5565309217719645,2.403266035719437,0.04935185845324164,1.6591096810868822,0.9969729812294585,0.7242982274499419,1,3.0,0
14,1,50.61719677432897,42.176085822876665,64.13754342853424,2.9428352159041173,1.1857036581168383,1.0192808184504298,1.289118771720673,0.9532780272957949,0.8187371625484728,1,3.0,0
14,1,61.299844562158036,43.847940498463366,47.70136882561027,1.262589538639498,2.6732272317153853,0.21085208804758526,1.8569263499199473,0.9191914874101215,1.5864066255248832,1,3.0,0
14,1,3.8103753071800583,58.97192174640287,86.28642766435787,2.3231686896378427,1.5899247441232287,0.8563895593937206,1.1523929300681652,0.8694766716640998,0.849483393594868,1,3.0,0
15,1,33.277182094690325,24.528801684108238,70.07322316839715,2.0585430080830505,1.4673838071811611,1.3529889955428525,1.3721459892995147,1.1124978741744054,1.2333607677606853,1,3.0,0
15,1,43.16902271836264,35.71034079155855,74.53319938105325,2.389347621313578,1.8097273586188152,1.1468508025751771,0.08732783206918415,1.152605220718617,0.4714751334362052,1,3.0,0
15,1,22.61241933985473,72.70261253952324,48.92792289312609,2.359930926107886,1.2032463682818875,0.8128925437993497,1.8040783925922321,0.4607509234078574,0.40879566474617524,1,3.0,0
15,1,37.39727267875168,79.82779567572685,23.122664482671617,2.087137489383427,2.278241750869441,1.0870229792965147,1.5011528684194704,0.9394117288249225,0.800059713218971,1,3.0,0
15,1,46.596062740576784,61.52273991323053,90.96755774698043,1.68820073471362,2.519908312034786,0.5783490026064859,0.7295410404176618,0.4195074901998119,1.307859610456317,1,3.0,0
16,1,31.13502681937492,11.866198115992987,13.643920178621038,1.876391636214512,1.915092408762334,-0.39158384416056,2.095551935666668,0.18485378554054044,1.812523184377123,1,4.0,0
16,1,82.86113071676424,84.49651919014367,32.61781224379591,1.3822186861117582,1.7117475710022256,0.4163825097502008,0.9809152526199956,0.6346494749833613,1.870039322785733,1,4.0,0
16,1,31.16690619386321,48.98210629723832,9.903059959977757,2.728368060887661,2.5773377704632434,1.0166575762984684,1.8038868329419375,1.0814081959494444,0.5210098263074776,1,4.0,0
16,1,71.03472033642426,49.75246594328511,41.52092645704416,1.509287720715319,2.677169411386939,0.012312187818044773,1.2856951546576068,0.1525925410572827,0.8221781914692614,1,4.0,0
16,1,84.7717280883463,88.46820751754123,30.531205422882735,1.9258168467764951,1.9832297663636802,0.8856653961662087,1.4569339089053257,0.8169214562957525,1.2534981119484905,1,4.0,0
17,1,40.13415904538638,96.04631485853359,25.29174744210455,1.2573187329009823,1.6089904096914016,0.47799189092159877,1.0430623514168342,-0.37588813089249595,1.1525248299387136,1,4.0,0
17,1,23.090904733366703,5.835838862031839,37.25639733305106,2.5382060595845823,1.1152958418238084,0.39175994694156346,1.4119578925922684,0.9429415970233429,1.076929876357337,1,4.0,0
17,1,29.530928857508076,80.44679035109957,36.867715653751674,1.6968036364537034,0.7802958186337692,-0.13669052608410015,1.3793303062132636,1.2493885729507632,1.9137491167260627,1,4.0,0
17,1,35.49479819802772,1.6333951075960806,84.30066928521896,1.6686908029733019,1.8745032376315398,1.14377275820449,1.1082299840870633,-0.7020031245242787,1.4155509334398255,1,4.0,0
17,1,22.026082398392965,82.86969772618794,82.18593206945232,1.6094623297418909,1.4337324316253122,0.6350797324819474,0.6949759054845915,-0.06362490071278426,1.1025295200803533,1,4.0,0
18,1,27.791355371272395,94.63657138518695,46.14920040909205,1.9143957180164277,2.3828047006134145,0.3968007143456083,1.353031599608162,0.8126654200114217,1.6792705151944822,1,4.0,0
18,1,50.57490016732712,50.24580755538255,33.099363546477726,1.8508009932385916,1.3531475257789949,-0.13344790536854234,0.9983805994683923,0.22135152155191035,2.0778877733658714,1,4.0,0
18,1,52.61508001452167,89.36795245804915,30.384363652173107,1.551269208928462,1.867300700447426,0.7529745124761179,0.6164022922630836,0.23685419923431267,1.104286135118423,1,4.0,0
